state,district,N,P,K,pH,organic_carbon,soil_moisture,soil_type,temperature_c,humidity_pct,rainfall_mm,wind_speed_ms,solar_radiation_wm2,evapotranspiration_mm,crop
Andhra Pradesh,Kadapa,27.4,28.7,10.6,7.49,0.3,17.3,Silty,31.4,38.4,28.9,3.41,197.26,4.66,Bajra
Rajasthan,Churu,23.8,48.7,26.1,6.08,0.75,22.1,Black Cotton,11.1,49.0,59.3,1.21,170.66,3.48,Mustard
Andhra Pradesh,Kakinada,48.6,59.0,42.0,6.54,0.78,21.1,Black Cotton,26.7,46.9,88.2,5.08,183.22,5.31,Groundnut
Andhra Pradesh,East Godavari,59.2,48.8,44.5,5.67,0.39,27.5,Clayey,26.7,61.1,65.3,1.26,175.64,3.75,Tobacco
Tamil Nadu,Theni,88.4,37.0,36.1,6.51,0.63,37.1,Laterite,20.7,82.4,205.1,4.32,190.24,5.22,Rice
Maharashtra,Parbhani,104.7,53.9,57.1,6.02,0.6,40.0,Silty,29.7,88.8,204.4,2.9,207.23,5.33,Sugarcane
Uttar Pradesh,Farrukhabad,26.9,60.8,33.8,6.41,0.36,25.8,Laterite,29.7,57.4,64.8,4.33,211.3,5.04,Toor
Telangana,Jayashankar Bhoopalpally,48.0,66.3,32.2,6.37,0.56,25.3,Sandy,17.2,56.3,72.7,1.05,189.74,3.31,Wheat
Telangana,Mulugu,98.9,73.6,53.5,6.28,0.43,35.1,Silty,29.7,77.9,116.5,5.92,236.63,7.09,Banana
Punjab,Amritsar,42.8,57.9,25.5,6.11,0.72,25.3,Silty,28.7,56.2,64.5,4.4,208.67,5.42,Toor
Bihar,Aurangabad,22.9,66.4,24.7,6.8,0.45,25.5,Laterite,29.1,56.6,58.2,4.46,195.39,4.61,Urad
Bihar,East Champaran,21.8,62.1,21.0,6.68,0.71,33.7,Red Soil,31.0,74.8,44.6,3.52,187.61,5.12,Urad
Telangana,Yadadri Bhuvanagiri,105.9,87.4,49.3,6.42,0.38,38.1,Laterite,26.6,84.7,114.9,5.75,242.52,7.77,Banana
Maharashtra,Sindhudurg,102.9,89.8,46.7,5.88,0.46,34.9,Red Soil,28.4,77.5,119.1,5.43,257.66,7.28,Banana
Telangana,Jangaon,86.4,56.0,40.0,6.5,0.37,39.4,Laterite,25.5,87.5,225.1,4.32,215.91,4.88,Rice
Rajasthan,Bundi,24.1,32.5,21.0,6.97,0.5,16.2,Red Soil,27.8,36.1,44.2,3.47,193.09,4.17,Ragi
Uttar Pradesh,Sant Kabir Nagar,42.6,48.3,40.3,6.61,0.56,18.8,Clayey,25.9,41.8,89.6,4.61,212.5,4.86,Groundnut
Uttar Pradesh,Mirzapur,31.0,47.4,21.0,6.62,0.38,18.7,Sandy,12.1,41.6,34.3,2.02,167.86,3.44,Mustard
Maharashtra,Pune,30.9,71.4,43.2,6.43,0.68,9.1,Clayey,19.9,20.3,45.6,1.25,188.43,3.31,Bengal Gram
West Bengal,Purba Medinipur,38.0,66.9,29.3,5.58,0.54,25.6,Clayey,26.9,56.9,88.6,5.18,196.31,4.79,Toor
Punjab,Patiala,22.7,27.9,14.6,7.03,0.78,11.1,Silty,26.2,24.6,27.7,3.57,218.53,5.68,Bajra
Uttar Pradesh,Bahraich,22.3,47.9,20.1,5.85,0.53,19.8,Black Cotton,19.1,44.1,48.9,1.79,169.52,2.97,Mustard
West Bengal,Howrah,48.6,43.2,48.2,6.68,0.62,25.4,Black Cotton,26.1,56.4,61.3,4.25,207.21,4.07,Groundnut
Telangana,Mancherial,13.1,33.8,23.0,5.34,0.69,12.4,Black Cotton,32.6,27.6,55.3,4.5,180.4,5.92,Ragi
Tamil Nadu,Viluppuram,34.2,67.1,41.4,6.58,0.44,14.5,Sandy,22.1,32.3,43.6,1.27,150.34,3.62,Bengal Gram
Rajasthan,Nagaur,33.0,61.8,30.8,6.87,0.58,31.4,Silty,16.2,69.7,65.8,1.53,169.47,3.7,Wheat
Punjab,Fazilka,35.2,63.6,52.2,6.68,0.32,24.5,Clayey,27.4,54.4,73.7,4.29,274.38,7.44,Mirchi
Telangana,Karimnagar,58.9,37.7,44.5,6.46,0.79,23.1,Silty,25.8,51.4,84.9,1.99,152.57,2.92,Tobacco
Andhra Pradesh,Nellore,23.0,32.3,21.0,5.19,0.5,11.2,Clayey,26.4,24.8,56.5,3.87,200.72,4.39,Ragi
Uttar Pradesh,Bhadohi,29.6,66.3,44.7,6.2,0.31,17.2,Red Soil,22.0,38.2,43.6,2.36,150.57,4.0,Bengal Gram
Rajasthan,Udaipur,38.0,30.2,29.6,6.94,0.56,14.0,Silty,26.4,31.1,61.9,2.86,184.49,4.38,Sorghum
Bihar,East Champaran,35.4,76.6,37.0,6.04,0.76,24.3,Clayey,24.1,53.9,70.7,4.66,183.85,4.48,Soybean
Karnataka,Ramanagara,131.9,58.2,29.3,6.53,0.63,34.1,Sandy,22.7,75.7,69.3,4.83,189.87,5.94,Cotton
Andhra Pradesh,Krishna,29.0,45.7,28.6,6.88,0.68,22.6,Loamy,27.4,50.2,45.4,4.75,183.21,5.75,Moong
Rajasthan,Sri Ganganagar,55.7,34.6,37.5,6.19,0.78,30.2,Black Cotton,27.6,67.0,73.1,1.32,177.61,2.72,Tobacco
Uttar Pradesh,Sambhal,19.4,47.0,21.6,6.15,0.4,29.1,Clayey,25.8,64.6,65.6,3.36,194.18,5.84,Moong
Punjab,Ludhiana,26.7,60.1,26.6,7.09,0.65,25.7,Red Soil,25.1,57.1,60.8,3.07,185.87,6.0,Moong
West Bengal,Howrah,31.6,56.6,41.1,6.99,0.32,18.9,Loamy,31.2,41.9,84.2,3.1,203.89,5.78,Groundnut
Bihar,Sheikhpura,34.1,66.1,27.3,5.56,0.3,21.5,Loamy,25.0,47.8,69.5,4.98,215.17,5.87,Toor
Karnataka,Tumakuru,48.1,60.7,47.8,5.82,0.43,26.8,Sandy,25.7,59.5,76.0,3.5,239.42,8.1,Mirchi
West Bengal,Howrah,36.0,56.7,21.2,5.54,0.64,19.1,Laterite,15.7,42.4,38.0,1.61,152.36,3.82,Mustard
Uttar Pradesh,Aligarh,48.8,66.5,44.1,6.97,0.38,30.3,Red Soil,18.6,67.4,67.6,1.39,164.24,2.76,Wheat
Telangana,Bhadradri Kothagudem,19.0,54.5,29.9,6.1,0.38,25.7,Silty,31.5,57.1,69.7,4.55,180.61,4.75,Moong
Maharashtra,Thane,61.3,54.8,42.6,5.52,0.71,37.4,Black Cotton,21.8,83.0,239.2,5.48,214.32,5.05,Rice
West Bengal,Malda,40.2,44.7,30.4,6.94,0.66,17.1,Silty,29.3,37.9,41.7,3.63,182.95,4.27,Sorghum
West Bengal,Howrah,27.0,62.5,22.1,6.01,0.69,31.3,Red Soil,30.7,69.6,50.4,3.26,195.18,5.4,Moong
Maharashtra,Hingoli,27.4,28.6,29.6,6.1,0.6,41.2,Loamy,26.7,91.5,209.0,6.38,261.44,6.39,Coconut
Uttar Pradesh,Chitrakoot,38.5,62.1,30.1,5.5,0.38,26.5,Loamy,26.3,58.8,76.8,4.72,210.65,4.3,Toor
Uttar Pradesh,Bulandshahr,59.0,55.8,47.5,5.48,0.34,28.1,Black Cotton,13.4,62.4,46.3,2.04,173.19,3.1,Potato
Karnataka,Mandya,21.4,59.9,38.9,7.42,0.43,12.1,Silty,20.7,26.9,34.3,1.86,175.86,2.84,Bengal Gram
Uttar Pradesh,Jaunpur,40.9,34.4,25.3,6.47,0.45,15.2,Loamy,28.4,33.8,36.1,2.59,184.41,4.86,Sorghum
West Bengal,Malda,33.8,67.7,38.0,6.24,0.59,15.7,Loamy,19.3,34.8,49.6,1.93,179.61,3.35,Bengal Gram
Tamil Nadu,Thoothukudi,17.8,46.8,23.6,7.16,0.35,30.4,Clayey,29.3,67.6,69.0,4.92,198.05,4.19,Moong
West Bengal,Uttar Dinajpur,54.9,47.4,46.8,6.47,0.33,26.9,Black Cotton,26.0,59.8,60.2,1.28,169.56,2.72,Tobacco
West Bengal,Alipurduar,33.9,78.2,38.1,6.1,0.77,21.4,Loamy,21.9,47.6,50.2,4.1,188.0,4.35,Soybean
Tamil Nadu,Pudukkottai,43.9,59.8,30.9,6.05,0.77,24.1,Laterite,22.2,53.5,76.2,2.49,182.88,3.73,Wheat
Andhra Pradesh,Visakhapatnam,27.2,47.6,21.1,6.7,0.44,26.9,Loamy,25.4,59.7,68.1,5.09,210.93,5.58,Moong
Karnataka,Belagavi,68.1,49.8,41.0,5.66,0.73,28.0,Black Cotton,12.1,62.2,61.9,2.4,150.59,3.17,Potato
Karnataka,Chamarajanagar,63.7,53.1,69.5,6.81,0.66,25.0,Silty,19.1,55.5,39.4,2.34,167.61,3.2,Onion
Telangana,Mahabubnagar,53.6,56.9,51.4,6.42,0.32,23.8,Black Cotton,23.4,52.9,81.3,5.48,242.76,7.0,Mirchi
Rajasthan,Baran,108.2,52.8,50.4,7.39,0.47,39.2,Silty,29.9,87.2,150.0,5.29,194.18,4.77,Sugarcane
Telangana,Suryapet,19.8,47.8,28.4,6.66,0.32,28.6,Loamy,31.6,63.6,61.1,3.76,182.06,4.82,Moong
Punjab,SBS Nagar,34.4,37.8,26.9,6.95,0.42,19.2,Black Cotton,30.7,42.7,48.9,3.34,195.97,4.99,Sorghum
Bihar,Saran,50.1,53.7,53.0,6.15,0.44,30.6,Laterite,21.4,68.0,88.2,1.93,151.98,3.3,Tomato
Maharashtra,Thane,68.8,53.5,41.1,5.61,0.35,24.0,Laterite,18.6,53.3,40.2,1.5,171.3,2.81,Potato
Tamil Nadu,Cuddalore,45.5,47.4,49.8,6.31,0.52,27.5,Sandy,25.9,61.1,85.7,1.17,159.38,3.68,Tobacco
Uttar Pradesh,Etawah,26.7,54.1,28.5,5.89,0.61,13.6,Silty,19.3,30.2,36.8,1.16,177.07,3.76,Mustard
Telangana,Siddipet,103.3,77.0,47.4,6.11,0.49,35.9,Silty,27.0,79.7,106.0,3.82,276.81,7.4,Banana
Punjab,Amritsar,27.5,38.5,18.5,5.92,0.6,9.9,Laterite,26.6,22.0,52.4,2.64,195.44,4.29,Ragi
Uttar Pradesh,Mathura,46.6,41.1,34.5,6.33,0.71,29.6,Sandy,25.6,65.8,83.8,1.22,158.81,3.85,Tobacco
West Bengal,Malda,39.5,59.5,26.3,6.0,0.38,25.9,Silty,28.0,57.6,86.6,2.5,191.77,5.42,Toor
Tamil Nadu,Kanyakumari,27.6,60.4,35.2,7.37,0.77,9.4,Laterite,23.8,20.9,50.0,1.33,176.45,3.35,Bengal Gram
Punjab,Mansa,26.0,59.5,25.3,6.4,0.71,27.9,Sandy,28.2,61.9,55.8,4.47,208.75,5.2,Moong
Uttar Pradesh,Firozabad,46.4,59.3,44.9,5.99,0.61,22.2,Clayey,31.1,49.3,75.5,2.72,216.58,4.64,Groundnut
Maharashtra,Ratnagiri,54.8,47.1,58.1,6.72,0.5,27.4,Silty,19.2,61.0,52.8,1.04,155.42,3.79,Tomato
Tamil Nadu,Krishnagiri,127.0,57.2,27.0,6.05,0.78,33.8,Clayey,25.2,75.1,109.8,3.03,210.75,5.03,Cotton
Telangana,Wanaparthy,68.1,56.0,23.8,6.92,0.63,26.6,Laterite,23.5,59.0,90.7,2.73,205.18,4.25,Maize
Maharashtra,Nanded,54.7,46.3,48.5,5.65,0.78,23.6,Loamy,25.5,52.4,64.0,1.23,174.91,3.17,Tobacco
Andhra Pradesh,Kakinada,16.6,47.4,21.8,6.74,0.33,26.3,Silty,29.5,58.4,49.2,2.72,182.52,5.06,Moong
Bihar,Khagaria,47.0,43.0,47.5,6.48,0.76,24.3,Loamy,26.2,54.0,77.9,2.92,197.19,5.24,Groundnut
Karnataka,Mysuru,63.0,48.1,40.2,5.05,0.56,27.1,Red Soil,17.3,60.2,62.6,1.08,179.15,2.76,Potato
Uttar Pradesh,Barabanki,23.4,21.2,34.0,5.01,0.45,43.0,Clayey,28.7,95.6,200.4,5.88,231.59,8.12,Coconut
Rajasthan,Alwar,118.8,58.5,23.7,6.02,0.59,37.7,Red Soil,25.7,83.7,80.9,4.75,192.02,4.34,Cotton
Rajasthan,Banswara,33.7,29.8,29.3,5.26,0.6,43.7,Loamy,26.7,97.2,174.4,5.94,251.57,7.69,Coconut
Bihar,Kaimur,22.1,37.6,19.0,6.82,0.36,13.4,Red Soil,27.6,29.8,43.5,4.02,186.09,4.01,Ragi
West Bengal,Uttar Dinajpur,34.0,74.0,44.1,6.22,0.57,16.1,Silty,21.6,35.7,34.0,1.38,167.78,3.37,Bengal Gram
Telangana,Kamareddy,41.2,49.1,36.3,6.01,0.4,29.1,Laterite,27.3,64.6,63.6,1.18,173.64,4.0,Tobacco
Rajasthan,Karauli,15.1,46.8,24.9,6.25,0.63,27.9,Clayey,30.9,62.0,69.9,5.5,216.93,4.13,Moong
Punjab,Gurdaspur,23.1,64.0,24.7,6.34,0.69,25.6,Black Cotton,30.6,56.9,50.6,3.2,198.84,5.51,Urad
Andhra Pradesh,Krishna,37.1,39.0,29.3,6.28,0.75,17.5,Red Soil,28.0,38.8,38.1,3.44,181.23,4.46,Sorghum
West Bengal,Jalpaiguri,94.4,79.8,51.2,5.87,0.6,37.6,Clayey,27.2,83.5,113.2,5.88,231.3,7.07,Banana
Uttar Pradesh,Muzaffarnagar,50.2,66.4,36.7,6.16,0.46,24.6,Silty,26.3,54.7,65.9,6.06,250.48,7.6,Sunflower
Rajasthan,Nagaur,24.9,35.4,18.8,6.27,0.5,12.3,Laterite,33.5,27.3,36.1,5.05,193.05,4.17,Ragi
Andhra Pradesh,Prakasam,29.9,64.7,22.4,6.85,0.8,26.6,Silty,31.2,59.0,65.6,2.83,182.13,4.68,Moong
Bihar,Bhojpur,50.2,39.4,39.1,5.87,0.43,31.0,Clayey,22.2,68.8,67.1,1.05,166.55,2.84,Tobacco
Bihar,Darbhanga,25.2,60.9,33.6,6.07,0.76,23.2,Laterite,29.8,51.6,86.1,3.55,189.97,4.13,Toor
Punjab,Tarntaran,25.3,61.6,20.1,6.8,0.65,29.8,Red Soil,25.3,66.3,58.0,4.84,204.33,5.1,Moong
Rajasthan,Ganganagar,39.7,48.8,26.3,6.61,0.63,15.5,Loamy,14.2,34.4,59.9,1.58,153.73,3.13,Mustard
West Bengal,Malda,128.2,48.4,24.2,6.22,0.48,32.1,Laterite,24.9,71.4,76.9,3.15,209.8,5.9,Cotton
Tamil Nadu,Cuddalore,31.5,50.7,38.1,6.3,0.63,29.3,Red Soil,17.6,65.1,46.3,1.17,170.16,3.52,Wheat
Maharashtra,Thane,13.0,39.6,24.8,6.68,0.3,13.4,Laterite,29.0,29.8,53.1,3.06,181.24,4.65,Ragi
West Bengal,Darjeeling,47.9,58.7,31.3,6.07,0.43,23.7,Silty,18.5,52.6,63.4,1.09,151.26,2.85,Wheat
Punjab,Ludhiana,51.8,42.7,40.4,5.59,0.32,26.2,Laterite,19.2,58.3,67.2,1.05,161.4,3.43,Potato
Uttar Pradesh,Gautam Buddh Nagar,17.6,36.6,17.8,6.86,0.33,13.5,Silty,28.9,29.9,36.0,5.22,215.67,5.59,Ragi
Tamil Nadu,Viluppuram,75.1,42.3,36.0,5.6,0.73,37.3,Loamy,24.4,82.8,193.2,5.38,207.94,4.55,Rice
Bihar,Begusarai,27.0,59.7,29.0,6.87,0.64,31.5,Laterite,28.7,69.9,45.4,4.76,200.83,4.95,Urad
Karnataka,Vijayapura,119.3,54.9,20.7,7.34,0.33,31.9,Red Soil,28.9,71.0,109.5,5.03,180.18,5.71,Cotton
Maharashtra,Osmanabad,106.4,52.2,29.0,7.24,0.75,38.0,Clayey,28.8,84.5,76.2,3.07,211.26,5.57,Cotton
Bihar,Madhubani,30.2,78.3,37.7,6.21,0.68,23.6,Clayey,27.3,52.5,63.5,3.46,212.47,4.64,Soybean
West Bengal,South 24 Parganas,27.8,61.4,27.1,6.45,0.67,25.6,Black Cotton,27.1,56.8,50.2,5.08,191.04,4.51,Moong
West Bengal,Paschim Medinipur,52.2,49.9,46.1,5.83,0.58,28.4,Clayey,14.8,63.1,61.1,1.62,177.87,2.84,Potato
Punjab,Pathankot,38.1,57.0,41.4,6.57,0.75,14.6,Red Soil,21.0,32.5,45.8,2.32,167.34,3.83,Bengal Gram
Bihar,Saran,52.2,53.1,58.1,6.15,0.78,24.8,Red Soil,20.8,55.1,54.9,4.84,235.03,6.98,Mirchi
Maharashtra,Mumbai,114.1,67.9,57.7,6.25,0.5,36.9,Black Cotton,34.9,81.9,165.5,4.96,192.34,5.15,Sugarcane
Punjab,Moga,34.4,67.3,32.3,6.15,0.69,25.6,Silty,26.5,56.9,74.8,3.96,218.17,5.33,Toor
West Bengal,Darjeeling,70.6,54.1,37.3,6.04,0.35,38.9,Sandy,24.8,86.4,235.4,5.12,216.63,5.76,Rice
Maharashtra,Akola,107.7,50.9,21.3,6.56,0.66,35.4,Laterite,27.4,78.6,87.7,2.55,213.69,4.19,Cotton
Bihar,Purnia,98.0,52.5,53.9,6.52,0.35,38.8,Red Soil,25.6,86.2,183.4,3.02,186.46,4.76,Sugarcane
Uttar Pradesh,Bulandshahr,83.3,45.4,23.8,5.78,0.72,31.2,Black Cotton,24.7,69.4,70.9,4.49,208.63,5.58,Maize
Punjab,Pathankot,25.3,74.4,38.9,6.87,0.32,9.1,Loamy,18.1,20.3,54.0,2.17,151.5,4.0,Bengal Gram
Maharashtra,Jalgaon,43.3,44.0,33.5,6.31,0.58,23.5,Loamy,25.2,52.3,83.3,1.5,154.74,2.74,Tobacco
Rajasthan,Jaipur,49.3,56.5,45.9,6.4,0.45,21.2,Loamy,31.6,47.1,72.8,5.29,215.77,4.13,Groundnut
Uttar Pradesh,Barabanki,28.0,21.7,17.9,6.88,0.32,14.4,Silty,29.8,32.0,31.8,4.26,210.19,5.79,Bajra
Tamil Nadu,Ramanathapuram,44.2,50.6,48.7,5.59,0.76,21.7,Black Cotton,24.5,48.3,78.0,4.32,191.43,4.28,Groundnut
Punjab,Fatehgarh Sahib,21.0,37.1,16.9,6.97,0.63,10.7,Laterite,28.4,23.7,39.5,2.58,216.43,4.92,Bajra
Tamil Nadu,Tiruchirappalli,16.5,63.4,27.6,7.09,0.5,25.2,Clayey,25.7,56.0,60.4,4.04,207.29,4.91,Urad
Tamil Nadu,Tiruvannamalai,12.4,29.7,14.3,6.98,0.37,16.2,Clayey,25.8,36.1,29.9,5.48,213.01,4.74,Bajra
Andhra Pradesh,Guntur,42.1,56.7,33.1,6.68,0.36,27.2,Black Cotton,21.0,60.5,49.6,1.8,160.63,3.35,Wheat
Karnataka,Davanagere,53.0,44.2,68.0,6.61,0.34,28.0,Silty,21.2,62.3,53.0,1.6,157.34,2.83,Onion
Uttar Pradesh,Farrukhabad,34.1,53.7,43.7,6.94,0.54,30.2,Clayey,16.0,67.2,50.3,1.51,166.47,2.72,Wheat
West Bengal,Bankura,24.2,31.9,21.9,6.08,0.64,12.1,Laterite,31.5,26.9,39.4,2.54,188.33,5.59,Ragi
Tamil Nadu,Thiruvallur,16.9,64.1,24.3,7.31,0.48,29.1,Clayey,31.6,64.7,48.7,4.73,210.36,5.45,Urad
Karnataka,Tumakuru,21.5,39.0,16.6,6.5,0.78,10.0,Silty,32.4,22.2,27.7,5.38,217.48,5.14,Bajra
Punjab,Moga,23.9,46.6,27.7,6.7,0.47,31.4,Black Cotton,31.2,69.7,62.2,4.92,208.6,4.71,Moong
Uttar Pradesh,Chitrakoot,38.3,35.2,33.9,6.38,0.43,20.0,Clayey,26.5,44.4,42.0,3.77,190.65,4.6,Sorghum
Karnataka,Ballari,18.9,46.1,28.8,6.61,0.68,27.5,Loamy,30.3,61.1,52.0,3.86,194.61,5.85,Moong
Telangana,Yadadri Bhuvanagiri,27.4,21.7,31.6,5.1,0.44,41.5,Laterite,26.3,92.3,183.6,6.34,264.26,8.46,Coconut
Andhra Pradesh,Kurnool,25.2,52.0,23.6,6.56,0.69,22.5,Laterite,27.3,50.1,58.0,2.82,219.5,5.08,Moong
Uttar Pradesh,Sultanpur,66.1,59.9,62.0,6.15,0.8,27.6,Laterite,16.4,61.3,57.2,1.46,166.93,3.93,Onion
Bihar,Katihar,32.4,23.1,27.8,5.88,0.6,44.4,Loamy,28.6,98.6,167.1,6.02,244.87,8.13,Coconut
Maharashtra,Osmanabad,37.0,51.0,52.0,5.77,0.58,19.0,Laterite,23.7,42.3,50.6,5.67,266.06,7.64,Mirchi
Telangana,Komaram Bheem,56.5,53.4,40.4,5.12,0.48,23.2,Laterite,13.3,51.6,50.2,1.57,180.64,2.81,Potato
Maharashtra,Bhandara,90.1,63.0,41.0,6.71,0.47,38.2,Laterite,26.1,84.9,156.2,2.81,199.37,5.46,Sugarcane
Andhra Pradesh,Kurnool,17.0,27.4,19.4,5.45,0.66,14.6,Sandy,30.5,32.4,31.1,4.01,193.15,4.81,Ragi
Maharashtra,Nashik,32.2,79.1,42.2,6.12,0.31,25.7,Clayey,22.5,57.2,97.2,3.81,180.05,5.35,Soybean
Rajasthan,Jalor,28.6,55.0,23.2,6.68,0.34,29.9,Silty,28.9,66.4,49.6,3.62,213.29,4.02,Moong
Bihar,East Champaran,94.3,71.1,48.5,6.37,0.58,34.2,Red Soil,28.5,75.9,103.7,5.37,276.39,6.49,Banana
Punjab,Fazilka,81.4,54.4,36.3,6.13,0.57,39.1,Loamy,25.5,87.0,265.7,4.88,209.55,4.67,Rice
Rajasthan,Banswara,46.8,60.0,56.3,6.32,0.35,34.0,Sandy,23.4,75.5,88.0,2.07,187.95,3.73,Tomato
Andhra Pradesh,Kurnool,25.0,62.1,26.0,6.66,0.61,19.2,Silty,27.7,42.6,64.7,5.42,217.54,5.26,Toor
Karnataka,Kodagu,81.4,36.2,37.2,5.86,0.41,36.0,Red Soil,20.9,80.1,190.3,4.9,207.3,5.6,Rice
Tamil Nadu,Virudhunagar,88.4,40.8,36.1,5.89,0.61,39.1,Sandy,23.8,86.9,202.0,2.63,208.61,4.57,Rice
Karnataka,Gadag,52.8,57.8,50.5,5.23,0.53,25.6,Red Soil,16.8,56.8,68.4,1.92,170.28,3.74,Potato
Telangana,Medchal Malkajgiri,38.2,63.6,33.0,6.77,0.65,31.2,Loamy,15.9,69.4,49.4,1.07,158.5,3.94,Wheat
Tamil Nadu,Thiruvallur,21.9,51.0,28.9,7.4,0.55,26.7,Red Soil,28.6,59.4,61.7,3.07,204.02,4.7,Urad
Punjab,Jalandhar,33.5,42.5,25.9,6.72,0.63,18.1,Loamy,26.0,40.2,46.3,3.92,190.21,4.73,Sorghum
Andhra Pradesh,Nandyal,45.4,62.6,66.2,6.75,0.52,35.7,Laterite,18.8,79.3,85.8,1.42,175.12,3.08,Tomato
Uttar Pradesh,Fatehpur,63.8,47.6,46.1,5.43,0.51,26.2,Silty,16.6,58.3,45.0,1.69,155.55,3.01,Potato
Bihar,Sitamarhi,66.0,64.3,39.6,7.38,0.59,18.7,Laterite,27.6,41.6,70.5,4.53,245.9,6.19,Sunflower
Maharashtra,Hingoli,23.3,67.0,41.1,6.55,0.54,16.1,Silty,18.0,35.8,56.6,1.84,170.11,3.14,Bengal Gram
Tamil Nadu,Thiruvallur,138.7,51.0,22.9,6.01,0.43,32.2,Sandy,24.1,71.6,65.8,5.0,205.56,4.36,Cotton
Punjab,Moga,38.8,64.7,30.1,6.8,0.4,23.4,Laterite,27.2,51.9,73.9,3.29,180.19,5.28,Toor
Telangana,Adilabad,73.8,40.4,44.9,6.89,0.5,37.2,Silty,21.0,82.7,239.2,4.77,187.58,4.15,Rice
Bihar,Patna,55.3,41.1,36.2,5.64,0.75,24.2,Silty,24.9,53.8,64.4,2.1,179.8,3.81,Tobacco
West Bengal,South Dinajpur,63.3,52.8,43.8,7.11,0.3,21.4,Loamy,25.3,47.5,47.9,3.9,277.69,6.66,Sunflower
Rajasthan,Sri Ganganagar,33.3,29.2,29.9,6.34,0.34,42.4,Loamy,28.1,94.2,166.0,4.79,252.76,7.76,Coconut
Punjab,Mansa,25.1,30.4,16.5,7.41,0.62,10.5,Black Cotton,27.2,23.4,22.1,3.6,202.64,5.59,Bajra
Maharashtra,Dhule,76.4,57.7,44.9,5.55,0.7,39.1,Clayey,23.3,87.0,254.5,4.85,206.6,4.14,Rice
Punjab,Patiala,32.2,67.4,44.4,7.26,0.74,12.9,Silty,19.0,28.6,58.9,2.46,187.18,3.04,Bengal Gram
Bihar,Kishanganj,26.4,60.3,28.6,6.42,0.3,20.1,Black Cotton,25.6,44.6,70.0,4.98,193.32,5.32,Toor
Karnataka,Kalaburagi,122.3,42.5,29.8,6.71,0.32,35.9,Loamy,28.3,79.7,81.5,4.86,190.68,5.57,Cotton
Karnataka,Gadag,49.2,53.9,57.0,6.6,0.71,18.2,Loamy,26.6,40.5,78.4,6.29,248.04,8.45,Mirchi
Uttar Pradesh,Ballia,19.2,32.7,20.9,5.47,0.3,15.8,Red Soil,33.8,35.2,34.3,3.61,182.8,4.68,Ragi
Punjab,Tarntaran,117.3,40.2,26.0,7.45,0.34,36.0,Clayey,23.1,80.1,73.2,3.04,186.22,4.45,Cotton
Andhra Pradesh,Kadapa,101.0,73.9,53.2,5.83,0.69,36.6,Loamy,29.4,81.3,95.9,5.35,266.67,7.58,Banana
Telangana,Jangaon,77.1,47.3,18.2,6.23,0.47,31.3,Red Soil,19.1,69.6,85.1,4.18,205.06,5.63,Maize
Uttar Pradesh,Mau,44.9,63.9,37.6,6.47,0.33,24.5,Silty,29.7,54.4,70.1,4.54,206.17,5.06,Soybean
West Bengal,Bankura,27.8,27.1,32.2,6.29,0.79,44.1,Clayey,26.1,98.1,225.6,4.95,260.66,7.92,Coconut
Telangana,Suryapet,132.0,41.4,20.1,6.33,0.49,37.1,Silty,24.2,82.4,87.8,2.69,216.24,4.33,Cotton
West Bengal,Cooch Behar,36.1,65.8,32.7,6.9,0.56,27.0,Red Soil,29.1,59.9,65.5,4.16,181.81,5.42,Toor
Rajasthan,Barmer,32.3,57.2,30.4,6.0,0.58,26.6,Black Cotton,25.0,59.0,81.2,4.72,204.68,4.98,Toor
Rajasthan,Rajsamand,104.6,62.5,56.4,6.37,0.68,37.8,Black Cotton,30.0,83.9,185.4,4.61,215.33,5.79,Sugarcane
West Bengal,Uttar Dinajpur,36.8,62.4,44.2,6.25,0.78,24.8,Silty,18.1,55.1,73.8,2.27,164.35,3.26,Wheat
Bihar,Gaya,32.0,53.9,28.0,5.68,0.67,19.1,Laterite,17.0,42.4,32.3,2.07,174.93,2.51,Mustard
Punjab,Faridkot,65.6,52.8,37.4,7.13,0.45,22.4,Clayey,26.1,49.7,53.7,4.09,232.08,7.82,Sunflower
Telangana,Khammam,66.6,57.8,39.6,7.09,0.33,22.1,Clayey,25.6,49.1,69.5,4.9,268.23,7.48,Sunflower
West Bengal,South Dinajpur,31.8,56.0,22.7,5.64,0.46,18.9,Sandy,18.4,41.9,43.2,2.13,177.95,3.66,Mustard
Punjab,Ludhiana,30.8,62.6,43.8,6.1,0.32,20.1,Clayey,22.8,44.7,69.6,4.35,198.71,4.37,Soybean
Bihar,Munger,25.6,39.0,19.8,6.1,0.44,13.6,Black Cotton,26.3,30.3,35.7,4.07,213.9,4.74,Ragi
Bihar,Bhagalpur,107.8,57.5,57.8,6.29,0.78,37.9,Loamy,25.3,84.3,156.7,3.3,195.78,5.91,Sugarcane
Tamil Nadu,Tirunelveli,36.4,55.5,25.8,6.71,0.67,23.1,Silty,28.5,51.4,60.4,3.74,180.07,5.84,Toor
Uttar Pradesh,Pilibhit,112.4,55.4,21.2,7.44,0.53,33.9,Laterite,22.6,75.3,71.9,2.64,199.11,4.71,Cotton
West Bengal,Alipurduar,55.6,55.0,52.4,6.2,0.55,26.6,Loamy,17.2,59.1,30.9,1.2,167.02,2.91,Onion
