state,district,N,P,K,pH,organic_carbon,soil_moisture,soil_type,temperature_c,humidity_pct,rainfall_mm,wind_speed_ms,solar_radiation_wm2,evapotranspiration_mm,crop
Maharashtra,Mumbai,257.8,13.0,63.6,6.26,0.79,38.6,Black Cotton,22.4,64,75.0,1.04,634.7,3.1,Sugarcane
Punjab,Moga,236.1,11.4,197.0,6.67,1.12,25.5,Silty,19.7,29,166.2,0.8,502.4,3.14,Toor
West Bengal,Darjeeling,354.2,15.0,189.8,7.31,0.71,23.0,Sandy,24.7,42,41.6,0.34,454.1,2.08,Rice
Maharashtra,Akola,177.3,10.3,165.2,6.46,1.0,20.5,Laterite,29.2,51,0.0,0.82,255.8,5.15,Cotton
Bihar,Purnia,147.1,19.5,261.4,7.03,1.0,23.1,Red Soil,35.5,79,103.4,1.35,394.9,3.47,Sugarcane
Uttar Pradesh,Bulandshahr,128.5,20.8,166.3,6.14,0.65,27.3,Black Cotton,22.5,66,19.4,1.94,730.5,1.97,Maize
Punjab,Pathankot,360.5,24.4,83.4,6.89,0.66,28.0,Loamy,27.8,91,263.3,0.78,577.0,3.43,Bengal Gram
Maharashtra,Jalgaon,73.1,17.6,270.3,6.11,1.37,30.4,Loamy,29.1,64,194.1,1.97,447.8,2.48,Tobacco
Rajasthan,Jaipur,285.1,19.4,238.5,5.71,0.61,22.5,Loamy,35.9,41,0.0,0.19,558.7,2.29,Groundnut
Uttar Pradesh,Barabanki,407.9,28.5,85.5,6.55,0.72,23.6,Silty,22.1,53,263.0,1.61,151.1,4.46,Bajra
Tamil Nadu,Ramanathapuram,124.4,15.9,206.0,6.48,0.88,22.2,Black Cotton,22.8,56,8.0,0.44,594.7,2.5,Groundnut
Punjab,Fatehgarh Sahib,99.2,13.8,102.6,6.31,0.57,19.7,Laterite,20.9,70,92.6,0.1,349.8,3.4,Bajra
Tamil Nadu,Tiruchirappalli,169.2,5.5,197.8,6.7,0.94,15.5,Clayey,22.2,61,105.8,1.1,415.3,5.05,Urad
Tamil Nadu,Tiruvannamalai,343.6,25.4,245.3,6.53,0.99,39.8,Clayey,28.0,55,0.0,1.14,548.8,4.13,Bajra
Andhra Pradesh,Guntur,135.6,21.1,81.1,6.1,0.69,11.3,Black Cotton,23.1,73,0.0,0.1,374.4,3.88,Wheat
Karnataka,Davanagere,233.9,17.0,86.0,6.3,0.95,33.6,Silty,24.3,78,151.2,0.58,479.6,3.44,Onion
Uttar Pradesh,Farrukhabad,319.2,16.4,224.8,6.8,1.38,10.2,Clayey,32.0,81,12.4,1.9,490.3,2.73,Wheat
West Bengal,Bankura,199.0,1.0,271.4,5.96,0.88,24.0,Laterite,26.6,75,250.4,1.38,528.6,3.39,Ragi
Tamil Nadu,Thiruvallur,242.5,11.1,249.5,6.31,0.77,23.4,Clayey,19.9,78,14.0,1.03,521.7,4.75,Urad
Karnataka,Tumakuru,314.2,36.5,26.0,5.89,0.6,20.3,Silty,25.8,52,119.7,1.22,363.3,0.39,Bajra
Punjab,Moga,149.1,19.8,195.6,6.73,0.63,37.0,Black Cotton,27.3,73,237.6,1.98,584.4,3.23,Moong
Uttar Pradesh,Chitrakoot,239.5,22.5,43.4,6.23,0.75,35.5,Clayey,24.6,74,99.9,1.08,479.9,2.53,Sorghum
Karnataka,Ballari,306.0,22.8,72.2,6.33,0.66,25.5,Loamy,32.3,57,92.1,2.44,555.1,3.69,Moong
Telangana,Yadadri Bhuvanagiri,119.8,11.7,260.2,6.73,0.84,8.4,Laterite,26.1,23,103.4,0.33,516.9,3.19,Coconut
Andhra Pradesh,Kurnool,47.8,22.6,91.1,6.1,0.74,20.0,Laterite,26.9,59,0.0,2.26,332.0,1.86,Moong
Uttar Pradesh,Sultanpur,197.7,16.4,200.5,5.38,0.61,33.0,Laterite,24.3,38,38.7,1.51,419.6,2.13,Onion
Bihar,Katihar,287.0,46.5,191.2,6.14,0.76,12.7,Loamy,30.2,79,226.6,0.97,353.1,4.79,Coconut
Maharashtra,Osmanabad,308.1,15.8,144.3,6.54,0.53,29.4,Laterite,31.1,57,130.6,2.18,401.4,3.43,Mirchi
Telangana,Komaram Bheem,120.7,19.2,59.3,6.34,0.98,36.2,Laterite,23.9,68,210.7,1.96,481.1,2.29,Potato
Maharashtra,Bhandara,162.9,33.7,43.1,5.76,0.91,18.7,Laterite,24.3,41,130.4,1.36,464.3,2.3,Sugarcane
Andhra Pradesh,Kurnool,287.3,31.1,221.2,6.56,0.63,24.2,Sandy,28.8,76,130.1,0.93,516.6,4.03,Ragi
Maharashtra,Nashik,252.3,12.4,113.4,6.99,0.99,35.9,Clayey,26.9,76,47.2,1.02,410.8,3.03,Soybean
Rajasthan,Jalor,231.2,9.2,155.8,6.44,0.6,26.7,Silty,27.6,81,0.0,1.15,358.8,4.04,Moong
Bihar,East Champaran,205.8,23.0,213.6,6.05,0.71,39.7,Red Soil,25.6,67,0.0,0.1,325.2,2.17,Banana
Punjab,Fazilka,293.5,17.4,168.7,6.66,0.63,34.9,Loamy,26.3,46,148.3,0.57,453.4,2.99,Rice
Rajasthan,Banswara,371.9,20.7,127.9,7.56,0.86,50.4,Sandy,21.3,56,0.0,1.11,434.8,2.45,Tomato
Andhra Pradesh,Kurnool,213.6,21.7,77.8,6.22,0.65,33.5,Silty,23.5,28,0.0,0.17,613.4,3.02,Toor
Karnataka,Kodagu,246.1,8.7,214.7,6.41,0.67,35.5,Red Soil,24.2,35,0.0,1.62,296.3,5.11,Rice
Tamil Nadu,Virudhunagar,240.0,34.2,143.3,6.64,0.95,26.9,Sandy,25.2,63,196.6,0.48,466.0,2.16,Rice
Karnataka,Gadag,227.2,38.7,275.5,7.48,0.9,22.9,Red Soil,28.1,68,135.0,0.7,359.8,2.28,Potato
Telangana,Medchal Malkajgiri,241.0,2.5,125.4,5.39,1.14,14.1,Loamy,32.0,77,18.9,0.41,492.0,1.99,Wheat
Tamil Nadu,Thiruvallur,192.0,10.5,147.2,6.2,0.99,31.7,Red Soil,23.3,60,157.5,1.08,362.6,1.69,Urad
Punjab,Jalandhar,243.4,22.5,170.5,6.56,1.02,25.2,Loamy,23.1,49,0.0,2.62,553.5,2.0,Sorghum
Andhra Pradesh,Nandyal,123.9,20.2,150.2,6.2,0.61,30.6,Laterite,28.8,94,224.3,0.36,427.1,1.36,Tomato
Uttar Pradesh,Fatehpur,275.0,16.2,213.7,5.86,0.92,13.3,Silty,27.6,82,119.2,1.19,477.1,3.8,Potato
Bihar,Sitamarhi,200.5,17.1,81.2,5.8,1.3,25.3,Laterite,29.6,60,104.2,1.16,315.5,1.18,Sunflower
Maharashtra,Hingoli,263.8,19.3,110.8,6.45,1.07,13.1,Silty,25.4,46,96.5,0.72,237.8,1.73,Bengal Gram
Tamil Nadu,Thiruvallur,181.6,3.3,196.4,6.13,1.55,19.8,Sandy,27.4,53,56.0,0.33,296.4,0.38,Cotton
Punjab,Moga,159.0,1.0,156.9,6.11,0.6,21.5,Laterite,26.5,60,20.4,1.05,239.1,3.37,Toor
Telangana,Adilabad,239.3,43.4,189.6,5.62,0.99,28.8,Silty,32.2,72,87.5,0.34,424.9,1.98,Rice
Bihar,Patna,408.6,21.7,113.1,6.15,0.78,26.2,Silty,27.2,32,0.0,0.52,457.0,3.08,Tobacco
West Bengal,South Dinajpur,73.6,13.5,188.4,6.6,0.84,14.6,Loamy,31.5,60,103.0,1.86,331.0,3.27,Sunflower
Rajasthan,Sri Ganganagar,216.2,23.4,211.1,6.32,0.7,35.5,Loamy,29.3,50,62.9,1.26,489.6,4.49,Coconut
Punjab,Mansa,350.0,7.7,268.5,6.37,0.81,14.1,Black Cotton,23.9,51,5.9,1.05,401.2,5.22,Bajra
Maharashtra,Dhule,97.9,31.4,111.4,7.78,0.66,26.8,Clayey,33.2,96,285.5,2.05,572.9,3.71,Rice
Punjab,Patiala,251.7,16.6,200.4,6.89,0.66,31.1,Silty,23.7,84,28.1,1.45,427.5,1.78,Bengal Gram
Bihar,Kishanganj,26.8,20.1,5.0,6.87,0.66,3.4,Black Cotton,23.7,50,207.2,1.34,491.3,4.42,Toor
Karnataka,Kalaburagi,209.5,10.1,157.8,6.69,1.14,36.5,Loamy,26.7,50,79.5,0.83,510.7,4.25,Cotton
Karnataka,Gadag,366.9,21.2,213.1,6.12,0.46,24.2,Loamy,21.0,47,121.4,1.12,490.1,3.72,Mirchi
Uttar Pradesh,Ballia,255.4,12.2,5.0,6.67,0.76,19.3,Red Soil,30.1,59,0.0,0.15,314.5,5.87,Ragi
Punjab,Tarntaran,305.8,31.1,18.4,6.83,0.25,29.6,Clayey,28.6,29,190.0,2.42,442.5,3.17,Cotton
Andhra Pradesh,Kadapa,270.8,19.9,190.5,5.77,0.81,36.0,Loamy,32.8,37,68.3,0.96,374.8,4.09,Banana
Telangana,Jangaon,199.4,29.7,141.0,6.07,0.61,15.2,Red Soil,25.9,82,27.5,1.33,371.2,2.69,Maize
Uttar Pradesh,Mau,269.6,24.2,59.6,5.86,0.27,32.7,Silty,25.4,75,136.3,0.5,435.6,2.45,Soybean
West Bengal,Bankura,203.4,20.7,244.0,6.46,0.61,25.5,Clayey,25.5,78,314.9,1.84,564.1,4.48,Coconut
Telangana,Suryapet,355.3,32.0,9.9,6.12,1.04,24.8,Silty,26.9,32,32.9,0.25,251.6,1.49,Cotton
West Bengal,Cooch Behar,202.6,14.2,164.5,6.54,0.82,30.2,Red Soil,22.1,67,60.4,1.34,564.9,1.53,Toor
Rajasthan,Barmer,192.7,40.7,176.2,6.68,0.89,29.2,Black Cotton,17.5,56,96.6,2.1,455.7,1.02,Toor
Rajasthan,Rajsamand,167.2,28.7,134.4,6.45,0.84,21.2,Black Cotton,25.3,78,0.0,0.46,531.0,2.91,Sugarcane
West Bengal,Uttar Dinajpur,231.4,27.6,198.5,6.79,0.6,5.9,Silty,25.4,78,225.4,1.7,501.5,3.46,Wheat
Bihar,Gaya,246.9,12.1,179.6,6.02,0.72,14.6,Laterite,24.6,62,58.8,0.58,586.5,2.86,Mustard
Punjab,Faridkot,175.0,26.7,93.7,5.6,1.07,20.6,Clayey,22.7,46,254.5,0.74,435.2,2.46,Sunflower
Telangana,Khammam,94.7,22.1,143.6,6.28,0.55,16.0,Clayey,29.5,76,70.6,0.9,347.6,4.12,Sunflower
West Bengal,South Dinajpur,190.5,18.2,122.1,6.21,0.65,18.8,Sandy,24.0,42,65.8,0.75,321.4,3.92,Mustard
Punjab,Ludhiana,223.0,36.3,332.9,6.27,0.59,36.3,Clayey,28.3,80,135.9,1.06,427.4,3.52,Soybean
Bihar,Munger,243.5,6.5,76.9,6.73,0.8,29.4,Black Cotton,33.7,73,213.3,1.27,353.1,2.93,Ragi
Bihar,Bhagalpur,196.1,14.1,168.5,6.69,0.52,29.1,Loamy,21.1,99,54.0,1.93,474.1,3.29,Sugarcane
Tamil Nadu,Tirunelveli,191.5,23.3,153.8,6.88,0.42,41.5,Silty,29.1,84,178.7,1.19,295.9,2.32,Toor
Uttar Pradesh,Pilibhit,31.4,24.3,158.8,5.54,0.63,6.9,Laterite,29.9,85,176.5,1.89,387.9,3.66,Cotton
West Bengal,Alipurduar,304.0,13.0,234.0,6.47,1.01,17.3,Loamy,19.1,30,325.3,0.78,581.5,1.44,Onion
Bihar,Madhubani,317.8,20.6,18.4,5.6,0.84,33.6,Red Soil,20.5,68,219.7,2.52,489.7,3.61,Toor
Rajasthan,Jhunjhunu,200.5,26.3,253.1,6.87,0.49,40.1,Sandy,31.8,56,41.1,0.56,578.9,0.74,Tobacco
Maharashtra,Satara,259.9,4.8,138.1,6.09,1.01,35.7,Red Soil,18.7,60,201.0,1.07,537.5,3.42,Maize
Maharashtra,Buldhana,247.3,19.4,187.4,6.83,0.67,14.9,Red Soil,26.4,17,107.3,0.91,553.4,0.62,Cotton
Punjab,Sangrur,217.1,34.1,5.0,6.91,0.82,22.0,Loamy,27.4,24,80.2,1.45,627.3,2.38,Rice
Punjab,Rupnagar,182.7,10.6,220.2,6.77,1.01,7.7,Laterite,26.4,55,74.7,0.77,408.5,4.02,Bajra
Maharashtra,Gondia,113.1,26.5,240.4,7.79,0.5,32.0,Clayey,25.4,74,0.0,0.32,356.9,3.09,Maize
Telangana,Hyderabad,213.4,28.9,119.1,6.95,0.98,22.0,Sandy,32.6,54,235.9,1.5,448.1,1.93,Toor
Maharashtra,Ratnagiri,276.6,25.4,122.6,5.78,0.62,14.9,Sandy,29.3,65,46.1,0.9,507.1,2.62,Onion
Maharashtra,Palghar,107.6,30.6,132.7,6.58,1.08,24.9,Red Soil,27.1,44,133.3,1.61,380.7,1.89,Sunflower
Telangana,Nagarkurnool,110.5,29.2,185.0,6.92,1.04,20.0,Loamy,21.8,59,120.1,0.87,483.3,3.4,Bengal Gram
Uttar Pradesh,Shamli,248.5,6.9,53.2,6.73,1.13,5.4,Sandy,23.9,80,184.0,0.55,589.2,3.05,Coconut
Bihar,Rohtas,186.2,16.6,100.7,5.86,0.55,27.2,Clayey,36.8,78,155.8,2.59,506.2,4.29,Tobacco
Tamil Nadu,Ramanathapuram,6.3,46.6,163.3,6.21,0.32,10.1,Loamy,33.6,87,167.8,0.42,631.2,3.54,Groundnut
Karnataka,Chikkamagaluru,5.0,14.6,28.0,5.9,1.4,31.0,Loamy,30.8,59,168.3,0.1,574.6,2.02,Groundnut
Telangana,Sangareddy,179.2,9.6,210.3,6.28,0.41,26.7,Black Cotton,29.4,43,76.2,0.57,599.3,2.48,Sugarcane
Telangana,Khammam,259.5,19.7,18.8,7.6,1.1,12.2,Red Soil,25.6,56,197.1,0.31,390.1,0.89,Moong
Maharashtra,Sindhudurg,222.5,36.8,153.1,7.17,1.15,11.8,Loamy,25.8,85,116.3,1.12,540.0,4.28,Onion
Punjab,Amritsar,143.5,2.4,86.0,6.58,0.64,17.9,Sandy,24.6,59,170.6,1.2,457.4,2.73,Sunflower
Maharashtra,Gadchiroli,184.8,18.8,213.3,6.97,0.78,24.5,Red Soil,28.1,85,196.1,1.69,320.6,2.67,Sunflower
Tamil Nadu,Pudukkottai,275.6,27.6,129.4,6.46,0.42,21.4,Sandy,30.6,70,145.1,1.23,450.8,2.21,Rice
Andhra Pradesh,Prakasam,262.8,19.9,12.6,6.77,0.82,16.0,Red Soil,20.7,88,210.8,1.69,368.8,0.1,Groundnut
Bihar,Muzaffarpur,266.1,20.5,115.3,6.57,0.87,42.9,Laterite,23.5,50,125.6,1.02,438.0,4.28,Groundnut
Karnataka,Dakshina Kannada,106.4,2.2,200.9,7.22,0.74,19.5,Black Cotton,33.8,56,94.1,2.39,407.6,2.22,Sunflower
West Bengal,Cooch Behar,232.3,33.5,143.7,6.54,0.81,18.2,Sandy,23.0,42,133.1,1.73,546.6,2.55,Soybean
Punjab,Tarntaran,236.2,24.9,256.6,5.19,0.89,26.5,Red Soil,27.7,77,45.1,0.39,283.9,1.91,Tobacco
Uttar Pradesh,Etawah,224.9,17.2,167.2,7.03,0.79,24.8,Laterite,31.3,77,242.6,0.1,558.6,3.72,Toor
West Bengal,Kalimpong,224.1,21.5,18.0,6.31,0.63,18.4,Sandy,29.4,45,45.6,0.26,414.7,1.69,Ragi
Punjab,Muktsar,178.8,19.1,185.5,6.8,0.99,10.2,Loamy,32.1,48,48.5,1.39,409.6,3.43,Tomato
Andhra Pradesh,Kurnool,263.5,22.7,80.6,7.25,0.59,19.4,Silty,19.5,76,152.9,1.21,538.8,3.78,Banana
Maharashtra,Nandurbar,204.5,42.2,128.5,6.79,0.32,29.3,Red Soil,31.6,51,0.0,1.17,452.1,3.87,Toor
Punjab,Fazilka,294.9,35.1,206.1,6.29,0.53,30.4,Sandy,25.9,72,54.4,0.55,421.0,3.6,Banana
Uttar Pradesh,Sant Kabir Nagar,257.1,7.7,209.4,5.88,0.94,31.3,Silty,24.2,70,123.4,0.82,329.0,0.64,Wheat
Uttar Pradesh,Azamgarh,305.2,18.9,36.5,7.01,0.36,9.5,Laterite,26.3,65,138.0,1.15,661.2,3.08,Bengal Gram
Karnataka,Udupi,272.3,7.8,210.3,6.44,1.57,3.2,Black Cotton,32.5,53,0.0,0.83,483.3,4.24,Moong
Uttar Pradesh,Deoria,264.1,13.4,128.9,5.69,0.85,24.6,Silty,24.1,57,116.2,0.63,272.8,5.17,Maize
Punjab,Jalandhar,260.3,24.3,53.2,6.44,0.87,20.6,Laterite,28.3,75,97.2,1.36,616.0,3.57,Toor
Rajasthan,Bharatpur,134.1,22.0,80.3,7.2,0.23,27.8,Clayey,28.0,40,75.4,1.46,236.6,1.46,Onion
Bihar,Sheikhpura,193.8,21.0,256.1,6.88,0.49,19.3,Loamy,32.0,63,0.0,0.63,534.4,4.19,Toor
Karnataka,Hassan,184.4,15.6,129.6,7.25,1.34,20.5,Laterite,28.3,45,169.1,0.87,364.7,5.4,Sugarcane
West Bengal,Malda,51.6,38.4,160.9,6.7,0.79,17.6,Black Cotton,26.3,31,304.9,0.34,326.2,2.47,Maize
West Bengal,Darjeeling,333.5,39.0,193.8,6.66,0.8,11.9,Red Soil,21.3,39,123.9,1.07,633.3,0.1,Banana
Karnataka,Dakshina Kannada,323.5,5.9,112.9,6.55,0.57,20.8,Black Cotton,26.1,56,267.0,1.46,507.5,3.65,Ragi
Tamil Nadu,Cuddalore,205.1,22.8,146.0,7.11,0.31,26.4,Black Cotton,19.7,74,91.5,1.49,346.3,4.54,Wheat
Tamil Nadu,Tiruchirappalli,246.5,33.1,211.6,5.96,1.14,28.1,Clayey,29.7,86,0.0,1.17,386.2,1.12,Wheat
Rajasthan,Sikar,156.9,1.7,270.2,7.01,0.48,33.0,Clayey,24.7,76,55.4,0.95,415.4,2.21,Soybean
Rajasthan,Barmer,170.8,7.6,147.3,6.53,1.14,17.2,Red Soil,31.3,39,0.0,0.99,337.1,1.37,Mustard
Telangana,Suryapet,237.2,14.0,5.0,6.57,0.87,18.3,Black Cotton,22.7,37,115.1,1.26,593.3,2.03,Potato
Bihar,Madhepura,307.1,30.7,192.5,6.53,0.1,29.2,Red Soil,25.4,56,0.0,1.55,276.2,3.14,Groundnut
Telangana,Hyderabad,146.2,19.3,91.6,6.47,1.06,31.5,Laterite,36.9,81,118.4,1.67,425.7,1.65,Moong
Karnataka,Kalaburagi,5.7,29.1,168.5,6.41,0.38,36.1,Clayey,25.2,70,99.0,0.1,602.2,4.29,Potato
Bihar,Supaul,224.9,37.3,155.7,7.09,0.69,21.9,Loamy,21.7,47,147.4,1.21,563.2,3.22,Sorghum
Tamil Nadu,Erode,321.4,18.2,121.4,5.81,0.94,58.5,Laterite,26.1,68,50.7,0.3,502.1,3.03,Soybean
West Bengal,South 24 Parganas,225.0,20.7,232.3,5.8,0.92,40.4,Silty,32.7,70,31.9,1.74,609.0,2.38,Banana
Tamil Nadu,Cuddalore,161.1,23.7,136.3,6.1,1.39,14.9,Red Soil,28.4,61,7.7,0.96,288.9,5.48,Tomato
Telangana,Jagtial,261.7,2.9,76.5,6.83,0.84,27.9,Loamy,27.1,60,109.3,0.46,422.5,1.51,Mirchi
Andhra Pradesh,Krishna,172.9,12.1,188.6,6.0,1.07,38.2,Loamy,23.5,57,101.5,1.82,643.1,0.98,Toor
Tamil Nadu,Tiruchirappalli,113.5,1.0,101.0,6.58,0.83,26.5,Loamy,21.4,74,121.6,1.71,222.9,3.37,Maize
West Bengal,Kolkata,147.1,16.3,109.4,5.83,0.57,24.9,Black Cotton,28.2,48,0.0,0.95,543.6,1.87,Onion
Bihar,Rohtas,253.8,6.9,139.3,6.09,1.05,19.5,Clayey,28.3,47,243.8,0.1,507.1,1.47,Groundnut
Maharashtra,Parbhani,182.0,14.0,133.1,6.28,0.94,29.2,Silty,29.4,83,267.7,1.29,581.9,2.58,Bajra
Telangana,Mulugu,280.3,24.6,100.7,6.94,0.42,7.6,Loamy,21.9,59,160.8,0.88,608.7,3.16,Moong
Punjab,Rupnagar,167.9,17.1,290.2,6.35,0.89,30.4,Sandy,23.0,45,0.0,0.58,108.0,3.65,Sorghum
Bihar,Sheohar,249.1,11.0,62.3,6.41,0.5,14.4,Loamy,27.5,43,138.4,2.24,432.2,3.16,Moong
Bihar,Munger,207.1,17.9,80.5,7.02,0.69,39.7,Silty,28.0,85,82.0,0.69,575.2,2.33,Potato
Uttar Pradesh,Jalaun,243.8,12.5,180.2,6.11,0.83,21.2,Black Cotton,34.0,77,221.3,1.22,548.7,3.11,Sunflower
Uttar Pradesh,Baghpat,174.3,8.5,170.3,6.0,0.77,42.6,Loamy,29.6,35,0.0,1.31,285.0,0.6,Urad
Bihar,Katihar,342.8,30.1,117.8,6.77,0.8,37.3,Silty,30.9,35,152.9,1.06,459.9,2.13,Maize
Telangana,Jogulamba Gadwal,288.3,28.1,135.4,6.88,0.1,38.3,Black Cotton,26.4,63,71.2,2.18,322.7,4.77,Urad
West Bengal,Paschim Medinipur,219.5,20.6,215.4,6.82,0.61,3.1,Clayey,26.3,22,10.8,0.59,381.8,3.98,Groundnut
Tamil Nadu,Kallakurichi,289.5,16.0,154.2,6.39,1.21,14.6,Loamy,24.5,47,127.9,1.24,474.0,1.94,Cotton
Uttar Pradesh,Muzaffarnagar,213.7,19.6,170.5,6.35,1.13,21.3,Clayey,20.2,100,70.5,2.12,618.6,4.13,Bengal Gram
Punjab,Barnala,206.8,20.8,254.2,6.59,0.95,33.7,Loamy,29.6,58,97.0,1.74,543.1,4.4,Groundnut
Bihar,Darbhanga,214.2,26.3,171.1,6.16,0.76,34.3,Red Soil,29.7,50,44.4,0.1,398.5,0.92,Soybean
Maharashtra,Akola,348.2,23.0,202.3,6.54,0.63,28.5,Black Cotton,24.6,68,0.0,0.92,448.3,1.85,Banana
West Bengal,Hooghly,51.7,24.6,154.3,6.41,1.03,14.5,Red Soil,26.1,65,23.2,0.2,311.6,2.92,Sugarcane
Tamil Nadu,Namakkal,241.8,1.3,143.6,6.51,1.0,34.7,Laterite,25.0,57,31.0,0.41,487.2,1.47,Maize
West Bengal,Jalpaiguri,199.8,20.1,81.0,6.8,0.43,24.0,Laterite,26.9,52,0.0,0.1,360.5,3.65,Soybean
Punjab,Nawanshahr,341.5,20.1,179.7,6.34,0.41,34.7,Loamy,30.6,73,83.6,1.62,557.3,4.94,Toor
Tamil Nadu,Dharmapuri,156.5,29.9,151.0,6.15,1.25,30.8,Clayey,12.4,51,0.0,0.64,432.6,3.42,Bengal Gram
Bihar,Gopalganj,295.7,18.3,265.4,6.61,0.61,14.1,Laterite,31.1,62,160.8,0.66,479.4,2.39,Soybean
Andhra Pradesh,Kakinada,201.1,15.6,5.0,6.69,0.94,41.0,Red Soil,23.8,44,0.0,0.99,558.1,2.27,Ragi
Rajasthan,Udaipur,125.7,19.5,226.3,6.86,0.92,34.9,Silty,23.3,52,155.3,0.87,399.6,5.23,Cotton
West Bengal,Kolkata,315.5,10.6,14.9,6.86,0.7,14.8,Clayey,29.2,25,22.8,0.47,481.1,4.89,Tomato
Telangana,Nizamabad,115.3,16.3,176.8,6.89,0.73,17.0,Silty,27.5,56,0.0,0.88,379.2,3.03,Coconut
Bihar,Supaul,205.2,18.8,153.1,6.43,1.04,47.1,Laterite,24.8,35,92.1,3.01,353.6,4.97,Rice
Rajasthan,Tonk,130.8,12.8,118.2,6.06,0.88,25.8,Loamy,32.6,100,0.0,1.3,467.5,2.98,Groundnut
Rajasthan,Jhalawar,352.3,15.2,136.8,6.29,0.63,6.6,Laterite,26.9,37,96.9,2.68,388.9,3.23,Moong
Karnataka,Chikkamagaluru,192.7,28.0,75.9,6.7,0.59,19.9,Red Soil,12.5,98,149.6,0.66,315.0,2.41,Toor
Rajasthan,Jaipur,233.7,14.5,153.6,6.42,0.77,24.8,Laterite,23.3,65,0.0,0.7,435.7,0.29,Bengal Gram
Karnataka,Ballari,184.1,28.1,174.3,6.57,0.3,37.7,Sandy,27.9,58,201.9,2.07,588.6,2.7,Bengal Gram
Punjab,Gurdaspur,212.4,5.1,258.7,6.62,0.51,4.3,Laterite,17.7,74,44.3,0.88,508.6,2.38,Urad
Andhra Pradesh,Vizianagaram,161.0,25.4,208.8,6.36,0.94,34.5,Sandy,28.0,69,109.5,1.76,422.5,2.63,Soybean
Karnataka,Chitradurga,283.0,29.4,100.7,6.02,0.91,25.2,Laterite,35.0,25,155.8,1.62,358.6,1.84,Tomato
Tamil Nadu,Theni,417.3,20.1,105.7,6.35,0.7,39.0,Black Cotton,32.3,84,0.0,1.33,264.0,4.21,Banana
West Bengal,Darjeeling,141.2,27.1,196.7,6.02,1.33,14.2,Red Soil,31.0,87,109.9,0.66,360.3,2.69,Mustard
Punjab,Muktsar,214.0,19.2,281.5,6.04,0.22,28.2,Sandy,31.8,64,145.2,1.73,463.3,3.67,Mustard
Bihar,Madhepura,154.7,22.6,161.2,7.15,0.88,12.3,Red Soil,24.8,73,0.0,0.21,405.3,4.11,Onion
Karnataka,Haveri,161.4,15.0,178.4,5.93,0.48,27.5,Silty,26.9,63,129.5,1.24,523.0,3.12,Urad
Andhra Pradesh,Kadapa,216.9,1.0,40.9,7.04,0.65,27.5,Sandy,31.5,63,22.7,1.19,462.8,2.51,Coconut
Andhra Pradesh,West Godavari,123.9,8.0,181.3,6.3,0.76,21.4,Sandy,33.1,83,0.0,0.83,552.0,3.72,Toor
West Bengal,Jalpaiguri,251.3,19.0,213.5,5.91,0.66,30.5,Clayey,27.2,68,122.4,1.64,291.5,4.53,Tomato
Andhra Pradesh,Srikakulam,287.0,26.5,114.0,6.96,0.51,35.8,Laterite,26.0,90,0.0,2.43,406.6,2.54,Moong
Maharashtra,Nashik,201.1,16.3,112.6,6.65,0.43,37.8,Black Cotton,24.3,73,0.0,1.67,530.6,3.46,Wheat
Uttar Pradesh,Kanpur Dehat,200.5,21.0,240.9,6.82,0.98,32.2,Laterite,26.4,66,2.3,2.09,116.0,2.9,Ragi
Andhra Pradesh,Visakhapatnam,279.7,4.9,146.7,6.37,1.06,27.3,Clayey,29.1,51,0.0,0.97,543.3,3.93,Mustard
Punjab,Ferozepur,229.1,20.0,73.7,7.05,0.87,28.9,Black Cotton,23.8,52,84.1,0.13,247.4,2.28,Bajra
Karnataka,Mandya,258.3,15.8,242.2,6.6,0.7,49.4,Black Cotton,26.5,65,115.8,1.11,503.8,1.99,Sunflower
Uttar Pradesh,Pilibhit,272.9,17.4,208.1,5.04,0.91,26.6,Sandy,19.5,67,153.2,0.1,307.6,5.48,Mustard
Rajasthan,Sirohi,234.4,11.4,108.6,7.12,0.79,28.8,Red Soil,26.5,39,184.0,1.55,726.7,1.78,Bajra
Punjab,Barnala,166.6,14.9,207.1,6.86,0.8,35.3,Clayey,30.2,57,0.0,1.78,470.4,3.03,Soybean
Andhra Pradesh,East Godavari,211.7,22.8,112.4,5.75,0.52,1.8,Black Cotton,30.1,67,98.7,0.71,430.6,2.97,Tobacco
Karnataka,Hassan,284.7,14.7,97.5,6.39,0.51,43.2,Black Cotton,24.7,75,118.9,0.51,449.3,3.94,Wheat
Uttar Pradesh,Bhadohi,194.9,19.3,234.0,6.57,0.65,33.1,Sandy,24.2,56,120.6,0.64,235.6,3.54,Coconut
Karnataka,Ramanagara,91.2,30.5,163.3,6.81,1.0,30.6,Clayey,23.8,55,0.0,0.99,488.7,3.73,Sugarcane
West Bengal,Jhargram,285.1,22.3,123.5,6.75,0.73,34.0,Black Cotton,28.7,59,30.8,1.98,517.1,5.52,Mirchi
Tamil Nadu,Krishnagiri,251.5,19.1,215.6,6.29,0.65,29.2,Red Soil,23.8,48,44.3,1.05,662.7,1.35,Bengal Gram
Karnataka,Haveri,303.2,30.3,15.2,6.23,0.97,23.9,Laterite,33.0,72,75.9,1.07,443.2,1.98,Banana
